0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	Moti	27.00
Střih	Číslo výrobku	EAN	Název	Typ výrobku	Provedení	S	MJ	Počet	Orintace	RAL	Barva základní části	Vzor	RAL	Barva dna, kapsy	Vzor	Typ	Materiál	Délka (m)	Šířka (mm)	Barva			Uchycení			NC-P	PC-P
003	003-05-01/0015	8595700100751	SÁRA	Kabelka	0015	A	ks	2	Vodorovně	9010	Čistě bílá		6025	Zelená		Ucha	Kůže	0,7	12	9005	Černá		Sedlářský nýt - šroubovací	Hanunka - tištěná	Průchodka kulatá - nikl	978.54	1566.12
003	003-05-01/0016	8595700100768	SÁRA	Kabelka	0016	A	ks	2	Vodorovně	7035	Světle šedá		9005	Černá		Ucha	Lano	0,7	12	9001	Krémová			Hanunka - tištěná	Průchodka kulatá - nikl	978.54	1566.12
003	003-05-01/0017	8595700100775	SÁRA	Kabelka	0017	A	ks	2	Vodorovně	9010	Čistě bílá		7035	Světle šedá		Ucha	Kůže	0,7	12	3028	Červená		Sedlářský nýt - šroubovací	Přední kapsa - Hanunka - tištěná	nikl	978.54	1566.12
003	003-05-01/0018	8595700100782	SÁRA	Kabelka	0018	A	ks	1	Vodorovně	9005	Černá		 	 -	 -	Ucha	Kůže	0,7	12	9005	Černá		Opaskový šroubek	Vyšitý letící motýl jedním tahem černý	nikl	978.54	1566.12
003	003-05-01/0019	8595700100799	SÁRA	Kabelka	0019	A	ks	1	Vodorovně	9005	Černá		 	 -	 -	Ucha	Kůže	0,7	12	9005	Černá		Opaskový šroubek	 - 	nikl	978.54	1566.12
003	003-05-01/0020	8595700100805	SÁRA	Kabelka	0020	A	ks	1	Vodorovně	6008	Hnědozelená		 	 -	 -	Ucha	Kůže	0,7	12	6003	Olivová zelená		Opaskový šroubek	Vyšité 3 čtyřlístky zelené prošití	nikl	978.54	1566.12
003	003-05-01/0021	8595700100812	SÁRA	Kabelka	0021	A	ks	2	Vodorovně	9010	Čistě bílá		9005	Černá		Ucha	Kůže	0,7	12	3028	Červená		Sedlářský nýt - šroubovací	Hanunka - tištěná	Průchodka kulatá - nikl	978.54	1566.12
003	003-05-01/0022	8595700100829	SÁRA	Kabelka	0022	A	ks	2	Vodorovně	9010	Čistě bílá		9005	Černá		Ucha	Kůže	0,7	12	1017	Přírodní		Opaskový šroubek	Hanunka - tištěná	nikl	1158.86	1855.37
003	003-05-01/0023	8595700100836	SÁRA	Kabelka	0023	A	ks	2	Vodorovně	9010	Čistě bílá		7035	Světle šedá		Ucha	Kůže	0,7	12	7024	Grafitová šedá		Opaskový šroubek	Stříbrná paspulka ve švu	nikl	978.54	1566.12
003	003-05-01/0024	8595700100843	SÁRA	Kabelka	0024	A	ks	2	Vodorovně	9005	Černá		8001	Okrová hnědá		Ucha	Kůže	0,7	12	9005	Černá		průchodka + sedlářský šroubek	PD Sahara 12cm + potisk Design-Ali v horním okraji vodorovně jinak černá	nikl	1158.86	1855.37
003	003-05-01/0025	8595700100850	SÁRA	Kabelka	0025	A	ks	2	Vodorovně	9005	Černá		8001	Okrová hnědá		Ucha	Kůže	0,7	12	9005	Černá		průchodka + sedlářský šroubek	Na PD a ZD pruh Sahara v horním okraji 12cm výška jinak černá	nikl	978.54	1566.12
003	003-05-01/0026	8595700100867	SÁRA	Kabelka	0026	A	ks	2	Vodorovně	6008	Hnědozelená		9005	Černá		Ucha	Kůže	0,7	12	9005	Černá		průchodka + sedlářský šroubek	Na PD a ZD pruh Černá v horním okraji 12cm výška jinak tajga	nikl	978.54	1566.12
003	003-05-01/0027	8595700100874	SÁRA	Kabelka	0027	A	ks	2	Vodorovně	8001	Okrová hnědá		9005	Černá		Ucha	Kůže	0,7	12	9005	Černá		průchodka + sedlářský šroubek	Na PD a ZD pruh sahar v horním okraji 12cm výška jinak černá	nikl	978.54	1566.12
003	003-05-01/0028	8595700100881	SÁRA	Kabelka	0028	A	ks	1	Vodorovně	8001	Okrová hnědá		 	 -	 -	Ucha	Kůže	0,7	12	9005	Černá		průchodka + sedlářský šroubek	Strom-tištěný	nikl	1158.86	1855.37
003	003-05-01/0029	8595700111580	SÁRA	Kabelka	0029	A	ks	3	Vodorovně	9005	Černá		9005	Černá	 -	Ucha	Kůže	0,7	12	9005	Černá		průchodka + sedlářský šroubek	3 pruhy - hrizontálně, černá, mandala + štítek Ali, šedá	nikl	1158.86	1855.37
003	003-05-01/0030	8595700111597	SÁRA	Kabelka	0030	A	ks	3	Vodorovně	9005	Černá		9005	Černá	 -	Ucha	Kůže	0,7	12	9005	Černá		průchodka + sedlářský šroubek	3 pruhy - horizontálně, černá, tajga + štítek Ali na šedém podkl., šedá	nikl	1158.86	1855.37
004	004-05-01/0001	8595700100898	MATYLDA	Kabelka	0001	A	ks	2	Vodorovně	8001	Okrová hnědá		9005	Černá		Ucha	Lano	0,8	12	9001	Krémová		Šité		Průchodka kulatá - staromosaz	811.37	1392.56
004	004-05-01/0002	8595700100904	MATYLDA	Kabelka	0002	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Lano	0,8	12	9001	Krémová		Šité		Průchodka kulatá - nikl	811.37	1392.56
004	004-05-01/0003	8595700100911	MATYLDA	Kabelka	0003	A	ks	2	Vodorovně	9010	Čistě bílá		9005	Černá		Popruh	Bavlna	0,7	25	9005	Černá		Šité - čtverečky	Hanunka - tištěná	Nikl	997.76	1595.04
004	004-05-01/0004	8595700100928	MATYLDA	Kabelka	0004	A	ks	2	Vodorovně	8024	Hnědobéžová		9005	Černá		Ucha	Kůže	0,48	20	1017	Přírodní		Opaskový šroubek		Nikl	997.76	1595.04
004	004-05-01/0005	8595700100935	MATYLDA	Kabelka	0005	A	ks	2	Vodorovně	6008	Hnědozelená		9005	Černá		Ucha	Lano	0,8	12	9001	Krémová		Šité	vyšší dno + přední šev	Průchodka kulatá - staromosaz	811.37	1392.56
004	004-05-01/0006	8595700100942	MATYLDA	Kabelka	0006	A	ks	2	Vodorovně	6008	Hnědozelená		9005	Černá		Ucha	Kůže	0,5	20	6025	Zelená		Opaskový šroubek		Nikl	997.76	1595.04
004	004-05-01/0007	8595700100959	MATYLDA	Kabelka	0007	A	ks	3	Vodorovně	8024	Hnědobéžová		9005	Černá		Ucha	Kůže	0,48	20	8017	Čokoládová hnědá		Opaskový šroubek	podélný ruh v barvě okrová (siera)	Nikl	997.76	1595.04
004	004-05-01/0008	8595700100966	MATYLDA	Kabelka	0008	A	ks	3	Vodorovně	8001	Okrová hnědá		8028	Zemní hnědá		Ucha	Kůže	0,48	20	8017	Čokoládová hnědá		Opaskový šroubek	podélný ruh v barvě bordo	Nikl	997.76	1595.04
004	004-05-01/0009	8595700100973	MATYLDA	Kabelka	0009	A	ks	2	Vodorovně	7035	Světle šedá		9005	Černá		Ucha	Kůže	0,48	20	7024	Grafitová šedá		Opaskový šroubek	podélný ruh v barvě modrá	Nikl	997.76	1595.04
004	004-05-01/0010	8595700100980	MATYLDA	Kabelka	0010	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Lano	0,8	12	3020	Dopravní červená		Šité		Průchodka kulatá - nikl	811.37	1392.56
004	004-05-01/0011	8595700100997	MATYLDA	Kabelka	0011	A	ks	2	Vodorovně	8023	Hnědooranžová		9005	Černá		Ucha	Kůže	0,48	20	8017	Čokoládová hnědá		Opaskový šroubek	podélný pruh v barvě bílé	Nikl	997.76	1595.04
004	004-05-01/0012	8595700101000	MATYLDA	Kabelka	0012	A	ks	2	Vodorovně	8024	Hnědobéžová		9005	Černá		Ucha	Kůže	0,48	20	8017	Čokoládová hnědá		Opaskový šroubek	podélný ruh v barvě okrové	Nikl	997.76	1595.04
004	004-05-01/0013	8595700101017	MATYLDA	Kabelka	0013	A	ks	2	Vodorovně	7035	Světle šedá		9005	Černá		Ucha	Kůže	0,48	20	9005	Černá		Opaskový šroubek	podélný ruh v barvě bílé	Nikl	997.76	1595.04
004	004-05-01/0014	8595700101024	MATYLDA	Kabelka	0014	A	ks	1	 -	8028	Zemní hnědá		 	 -	 -	Ucha	Lano	0,8	12	9001	Krémová		Šité		Průchodka kulatá - nikl	811.37	1392.56
004	004-05-01/0015	8595700101031	MATYLDA	Kabelka	0015	A	ks	2	Vodorovně	8001	Okrová hnědá		8028	Zemní hnědá		Ucha	Lano	0,8	12	9005	Černá		Šité		Průchodka kulatá - nikl	811.37	1392.56
004	004-05-01/0016	8595700101048	MATYLDA	Kabelka	0016	A	ks	2	Vodorovně	8001	Okrová hnědá		6008	Hnědozelená		Ucha	Lano	0,8	12	9001	Krémová		Šité		Průchodka kulatá - nikl	811.37	1392.56
004	004-05-01/0017	8595700101055	MATYLDA	Kabelka	0017	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Kůže	0,48	20	4004	Burgundská fialová		Opaskový šroubek	Nikl	Průchodka kulatá - nikl	997.76	1595.04
004	004-05-01/0018	8595700101062	MATYLDA	Kabelka	0018	A	ks	2	Vodorovně	8028	Zemní hnědá		9005	Černá		Ucha	Lano	0,8	12	9001	Krémová		Šité	vyšší dno	Průchodka kulatá - staromosaz	811.37	1392.56
004	004-05-01/0019	8595700101079	MATYLDA	Kabelka	0019	A	ks	2	Vodorovně	8001	Okrová hnědá		9005	Černá		Ucha	Lano	0,8	12	9001	Krémová		Šité	Hanunka	Průchodka kulatá - staromosaz	811.37	1392.56
004	004-05-01/0020	8595700101086	MATYLDA	Kabelka	0020	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Lano	0,8	12	9005	Černá		Šité		Průchodka kulatá - nikl	811.37	1392.56
004	004-05-01/0021	8595700101093	MATYLDA	Kabelka	0021	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Kůže	0,48	20	2012	Lososová oranžová		Opaskový šroubek	Přední kapsa	Průchodka kulatá - nikl	1072.55	1714.88
004	004-05-01/0022	8595700101109	MATYLDA	Kabelka	0022	A	ks	2	Vodorovně	8028	Zemní hnědá		9005	Černá		Ucha	Kůže	0,48	20	2012	Lososová oranžová		Opaskový šroubek	vyšší dno	Průchodka kulatá - staromosaz	997.76	1595.04
004	004-05-01/0023	8595700101116	MATYLDA	Kabelka	0023	A	ks	2	Vodorovně	8001	Okrová hnědá		8028	Zemní hnědá		Ucha	Kůže	0,48	20	1017	Přírodní		Šité	nižší dno	staromosaz	997.76	1595.04
004	004-05-01/0024	8595700101123	MATYLDA	Kabelka	0024	A	ks	2	Vodorovně	8001	Okrová hnědá		9005	Černá		Ucha	Kůže	0,48	20	9005	Černá		Šité	nižší dno	staromosaz	997.76	1595.04
004	004-05-01/0025	8595700101130	MATYLDA	Kabelka	0025	A	ks	1	 -	8028	Zemní hnědá		 	 -	 -	Ucha	Lano	0,8	12	9001	Krémová		Šité		Průchodka kulatá - staromosaz	811.37	1392.56
004	004-05-01/0026	8595700101147	MATYLDA	Kabelka	0026	A	ks	2	Vodorovně	8028	Zemní hnědá		9005	Černá		Ucha	Lano	0,8	12	9001	Krémová		Šité	nižší dno + přední kapsa	Průchodka kulatá - staromosaz	811.37	1392.56
004	004-05-01/0027	8595700101154	MATYLDA	Kabelka	0027	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Lano	0,8	12	9001	Krémová		Šité	nižší dno + přední kapsa	Průchodka kulatá - nikl	811.37	1392.56
004	004-05-01/0028	8595700101161	MATYLDA	Kabelka	0028	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Lano	0,8	12	9001	Krémová		Šité	vyšší dno + přední šev	Průchodka kulatá - nikl	811.37	1392.56
004	004-05-01/0029	8595700101178	MATYLDA	Kabelka	0029	A	ks	2	Vodorovně	8023	Hnědooranžová		9005	Černá		Ucha	Lano	0,48	20	9001	Krémová		Šité	vyšší dno	Průchodka kulatá - nikl	811.37	1392.56
004	004-05-01/0030	8595700101185	MATYLDA	Kabelka	0030	A	ks	2	Vodorovně	8001	Okrová hnědá		9005	Černá		Ucha	Lano	0,8	12	9001	Krémová		Šité	vyší dno	Průchodka kulatá - nikl	811.37	258.00
004	004-05-01/0031	8595700101192	MATYLDA	Kabelka	0031	A	ks	2	Vodorovně	8023	Hnědooranžová		9005	Černá		Ucha	Lano	0,48	20	9001	Krémová		Šité	nižší dno + přední šev	Průchodka kulatá - nikl	811.37	1392.56
004	004-05-01/0032	8595700101208	MATYLDA	Kabelka	0032	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Lano	0,8	12	9005	Černá		Průchodka, suky ven 		Průchodka kulatá - nikl	811.37	1392.56
004	004-05-01/0033	8595700101215	MATYLDA	Kabelka	0033	A	ks	1	 -	9005	Černá		8028	Zemní hnědá		Ucha	Lano	0,8	12	9005	Černá		Průchodka, suky ven 		Průchodka kulatá - nikl	811.37	1392.56
004	004-05-01/0034	8595700101222	MATYLDA	Kabelka	0034	A	ks	2	Vodorovně	8028	Zemní hnědá		9005	Černá		Ucha	Kůže	0,48	20	8017	Čokoládová hnědá		Opaskový šroubek	vyšší dno	Nikl	997.76	1595.04
004	004-05-01/0035	8595700101239	MATYLDA	Kabelka	0035	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Kůže	0,48	20	4004	Burgundská fialová		Opaskový šroubek	Přední kapsa	Nikl	1072.55	1714.88
004	004-05-01/0036	8595700101246	MATYLDA	Kabelka	0036	A	ks	2	Vodorovně	8023	Hnědooranžová		9005	Černá		Ucha	Kůže	0,48	20	8017	Čokoládová hnědá		Opaskový šroubek	Přední kapsa	Nikl	1072.55	1714.88
004	004-05-01/0037	8595700101253	MATYLDA	Kabelka	0037	A	ks	2	Vodorovně	9005	Černá		8023	Hnědooranžová		Ucha	Kůže	0,48	20	9005	Černá		Opaskový šroubek	Vyšší dno + šev na PD	Staromosaz	997.76	1595.04
004	004-05-01/0038	8595700101260	MATYLDA	Kabelka	0038	A	ks	2	Vodorovně	7035	Světle šedá		7039	Křemenná šedá		Ucha	Kůže	0,48	20	7024	Grafitová šedá		Opaskový šroubek	Přední kapsa	Nikl	1072.55	1714.88
004	004-05-01/0039	8595700101277	MATYLDA	Kabelka	0039	A	ks	3	Vodorovně	8001	Okrová hnědá		8028	Zemní hnědá		Ucha	Kůže	0,48	20	4002	Červenofialová (bordo)		Opaskový šroubek	podélný ruh v barvě bordo	Nikl	1072.55	1714.88
004	004-05-01/0040	8595700111610	MATYLDA	Kabelka	0004	A	ks	3	Vodorovně	8028	Zemní hnědá		5024	Pastelová modrá		Ucha	Kůže	0,48	20	8017	Čokoládová hnědá		Opaskový šroubek	podélný ruh v barvě modré a šedé	Nikl	1072.55	1714.88
004	004-05-01/0041	8595700111627	MATYLDA	Kabelka	0041	A	ks	3	Vodorovně	6008	Hnědozelená		6025	Zelená		Ucha	Kůže	0,48	20	6025	Zelená		Opaskový šroubek	podélný pruh v barvě zelené a šedé	Nikl	1072.55	1714.88
005	005-05-01/0001	8595700101284	PÁŤA	Kosmetická taška	0001	A	ks	2	Vodorovně	9010	Čistě bílá		9005	Černá		Zdrhovadlo	Spirálové plast	200		9001	Krémová		Šité	Hanunka - tištěná	 -	286.53	351.24
005	005-05-01/0002	8595700101291	PÁŤA	Kosmetická taška	0002	A	ks	2	Vodorovně	9010	Čistě bílá		6025	Zelená		Zdrhovadlo	Spirálové plast	200		9001	Krémová		Šité	Hanunka - tištěná	 -	286.53	351.24
005	005-05-01/0003	8595700101307	PÁŤA	Kosmetická taška	0003	A	ks	1	 -	8028	Zemní hnědá		 	 -	 -	Zdrhovadlo	Spirálové plast	200		8025	Světle hnědá		Šité	 -	Nikl	183.93	247.11
005	005-05-01/0004	8595700101314	PÁŤA	Kosmetická taška	0004	A	ks	1	 -	9005	Černá		 	 -	 -	Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	 -	Nikl	183.93	247.11
005	005-05-01/0005	8595700101321	PÁŤA	Kosmetická taška	0005	A	ks	2	Vodorovně	9010	Čistě bílá		7035	Světle šedá		Zdrhovadlo	Spirálové plast	200		9001	Krémová		Šité	Hanunka - tištěná	Nikl	286.53	351.24
005	005-05-01/0006	8595700101338	PÁŤA	Kosmetická taška	0006	A	ks	1	 -	9010	Čistě bílá		 	 -	 -	Zdrhovadlo	Spirálové plast	200		9001	Krémová		Šité	Hanunka - tištěná	Nikl	286.53	351.24
005	005-05-01/0007	8595700101345	PÁŤA	Kosmetická taška	0007	A	ks	1	 -	8001	Okrová hnědá		 	 -	 -	Zdrhovadlo	Spirálové plast	200		1014	Slonová kost		Šité	Přední šev	Nikl	183.93	247.11
005	005-05-01/0008	8595700101352	PÁŤA	Kosmetická taška	0008	A	ks	2	Vodorovně	9010	Čistě bílá		3028	Červená		Zdrhovadlo	Spirálové plast	200		9001	Krémová		Šité	Hanunka - tištěná	Nikl	286.53	351.24
005	005-05-01/0009	8595700101369	PÁŤA	Kosmetická taška	0009	A	ks	1	 -	8001	Okrová hnědá		 	 -	 -	Zdrhovadlo	Spirálové plast	200		8025	Světle hnědá		Šité	 - 	Nikl	183.93	247.11
005	005-05-01/0010	8595700101376	PÁŤA	Kosmetická taška	0010	A	ks	1	 -	8023	Hnědooranžová		 	 -	 -	Zdrhovadlo	Spirálové plast	200		3012	Červenobéžová		Šité	 - 	Nikl	183.93	247.11
005	005-05-01/0011	8595700101383	PÁŤA	Kosmetická taška	0011	A	ks	2	Vodorovně	8023	Hnědooranžová		9005	Černá		Zdrhovadlo	Spirálové plast	200		3012	Červenobéžová		Šité	 - 	Nikl	183.93	247.11
005	005-05-01/0012	8595700101390	PÁŤA	Kosmetická taška	0012	A	ks	2	Vodorovně	8001	Okrová hnědá		8028	Zemní hnědá		Zdrhovadlo	Spirálové plast	200		3012	Červenobéžová		Šité	 - 	Nikl	183.93	247.11
005	005-05-01/0013	8595700101406	PÁŤA	Kosmetická taška	0013	A	ks	1	 -	3020	Dopravní červená		 	 -	 -	Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	 - 	Nikl	183.93	247.11
005	005-05-01/0014	8595700101413	PÁŤA	Kosmetická taška	0014	A	ks	1	 -	6025	Zelená		 	 -	 -	Zdrhovadlo	Spirálové plast	200		6018	Zelenožlutá		Šité	 - 	Nikl	183.93	247.11
005	005-05-01/0015	8595700101420	PÁŤA	Kosmetická taška	0015	A	ks	1	 -	7035	Světle šedá		 	 -	 -	Zdrhovadlo	Spirálové plast	200		7032	Štěrková šedá		Šité	 - 	Nikl	183.93	247.11
005	005-05-01/0016	8595700101437	PÁŤA	Kosmetická taška	0016	A	ks	 2-5	Různé							Zdrhovadlo	Spirálové plast	200					Šité	Různé - šití ze zbytků materiálů		197.50	293.38
005	005-05-01/0017	8595700101444	PÁŤA	Kosmetická taška	0017	A	ks	2	Vodorovně	8001	Okrová hnědá		9005	Černá		Zdrhovadlo	Spirálové plast	200		3012	Červenobéžová		Šité	 - 	Nikl	183.93	247.11
005	005-05-01/0018	8595700101451	PÁŤA	Kosmetická taška	0018	A	ks	2	Vodorovně	9005	Černá		8023	Hnědooranžová		Zdrhovadlo	Spirálové plast	200		3012	Červenobéžová		Šité	Horní část v hnědé barvě - prošití švu	Nikl	183.93	247.11
005	005-05-01/0019	8595700101468	PÁŤA	Kosmetická taška	0019	A	ks	1	 -	8001	Okrová hnědá		 	 -		Zdrhovadlo	Spirálové plast	200		3012	Červenobéžová		Šité	Květiny - nýt, 5ks	Nikl	197.50	293.38
005	005-05-01/0020	8595700101475	PÁŤA	Kosmetická taška	0020	A	ks	1	 -	8001	Okrová hnědá		 	 -		Zdrhovadlo	Spirálové plast	200		3012	Červenobéžová		Šité	City	Nikl	197.50	293.38
005	005-05-01/0021	8595700101482	PÁŤA	Kosmetická taška	0021	A	ks	1	 -	7035	Světle šedá		 	 -		Zdrhovadlo	Spirálové plast	200		7032	Štěrková šedá		Šité	City	Nikl	197.50	293.38
005	005-05-01/0022	8595700101499	PÁŤA	Kosmetická taška	0022	A	ks	1	 -	3005	Vínová červená		 	 -		Zdrhovadlo	Spirálové plast	200		3005	Vínová červená		Šité	Květiny - nýt, 5ks	Nikl	197.50	293.38
005	005-05-01/0023	8595700101505	PÁŤA	Kosmetická taška	0023	A	ks	2	Vodorovně	9005	Černá		8001	Okrová hnědá		Zdrhovadlo	Spirálové plast	200		3012	Červenobéžová		Šité	Horní část v hnědé barvě - prošití švu	Nikl	183.93	247.11
005	005-05-01/0024	8595700101512	PÁŤA	Kosmetická taška	0024	A	ks	1	 -	4008	Fialová signální		 	 -	 -	Zdrhovadlo	Spirálové plast	200		4007	Purpurová fialková	0	Šité	City	Nikl	197.50	293.38
005	005-05-01/0025	8595700101529	PÁŤA	Kosmetická taška	0025	A	ks	1	 -	5018	Tyrkysová modrá		 	 -		Zdrhovadlo	Spirálové plast	200		5018	Tyrkysová modrá		Šité	Květiny - nýt, 5ks	Nikl	197.50	293.38
005	005-05-01/0026	8595700101536	PÁŤA	Kosmetická taška	0026	A	ks	1	 -	7035	Světle šedá		 	 -		Zdrhovadlo	Spirálové plast	200		7032	Štěrková šedá		Šité	Květiny - nýt, 5ks	Nikl	197.50	293.38
005	005-05-01/0027	8595700101543	PÁŤA	Kosmetická taška	0027	A	ks	1	 -	6018	Zelenožlutá		 	 -		Zdrhovadlo	Spirálové plast	200		6018	Zelenožlutá		Šité	City	Nikl	197.50	293.38
005	005-05-01/0028	8595700101550	PÁŤA	Kosmetická taška	0028	A	ks	1	 -	6008	Hnědozelená		 	 -		Zdrhovadlo	Spirálové plast	200		3012	Červenobéžová		Šité		Nikl	197.50	293.38
005	005-05-01/0029	8595700101567	PÁŤA	Kosmetická taška	0029	A	ks	1	 -	7035	Světle šedá		 	 -		Zdrhovadlo	Spirálové plast	200		7032	Štěrková šedá		Šité	Hanunka	Nikl	286.53	351.24
005	005-05-01/0030	8595700101574	PÁŤA	Kosmetická taška	0030	A	ks	1	 -	7035	Světle šedá		 	 -		Zdrhovadlo	Spirálové plast	200		7032	Štěrková šedá		Šité	Květina prošitá, motýlek	Nikl	197.50	293.38
005	005-05-01/0031	8595700101581	PÁŤA	Kosmetická taška	0031	A	ks	2	Svisle	9010	Čistě bílá		9005	Černá		Zdrhovadlo	Spirálové plast	200		9001	Krémová		Šité	Hanunka	Nikl	286.53	351.24
005	005-05-01/0032	8595700101598	PÁŤA	Kosmetická taška	0032	A	ks	1	 -	8001	Okrová hnědá		 	 -		Zdrhovadlo	Spirálové plast	200		3012	Červenobéžová		Šité	Hanunka	Nikl	286.53	351.24
005	005-05-01/0033	8595700101604	PÁŤA	Kosmetická taška	0033	A	ks	3	Vodorovně	9005	Černá		1037	Sluneční žlutá		Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	3 pruhy shora černá, sv. šedá, sv. skořice	Nikl	197.50	293.38
005	005-05-01/0034	8595700101611	PÁŤA	Kosmetická taška	0034	A	ks	2	Vodorovně	7035	Světle šedá		9005	Černá		Zdrhovadlo	Spirálové plast	200		7032	Štěrková šedá		Šité	2 pruhy shora šedá, dno černá	Nikl	197.50	293.38
005	005-05-01/0035	8595700101628	PÁŤA	Kosmetická taška	0035	A	ks	3	Vodorovně	5013	Kobaltová modrá		3020	Dopravní červená		Zdrhovadlo	Spirálové plast	200		5013	Kobaltová modrá		Šité	3 pruhy shora modrá,červená, bílá	Nikl	197.50	293.38
005	005-05-01/0036	8595700110903	PÁŤA	Kosmetická taška	0036	A	ks	2	Vodorovně	9005	Černá		8001	Okrová hnědá puntík		Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Spodní část bez potisku, vrchní část přední strany s potískem -puntík velký sourodý, nášivka Ali v barvě taštičky	Nikl	197.50	293.38
005	005-05-01/0037	8595700110989	PÁŤA	Kosmetická taška	0037	A	ks	2	Vodorovně	8001	Okrová hnědá		9005	Okrová hnědá, černý pruh		Zdrhovadlo	Spirálové plast	200		3012	Červenobéžová		Šité	Spodní část bez potisku, vrchní část přední strany s potískem - černé pruhy podélně 2/3, nášivka Ali v barvě taštičky	Nikl	197.50	293.38
005	005-05-01/0038	8595700110996	PÁŤA	Kosmetická taška	0038	A	ks	2	Vodorovně	9005	Černá		9005	Bílá, černý puntík		Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Spodní část s potiském bílá/ černý malý puntík , vrchní část přední bez potisku 2/3, nášivka Ali v barvě taštičky	Nikl	197.50	293.38
005	005-05-01/0039	8595700111009	PÁŤA	Kosmetická taška	0039	A	ks	2	Vodorovně	9005	Černá		9005	Bílá, černý pruh		Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Spodní část bez potisku, vrchní část přední strany s potískem - černé pruhy na bílém podkladu podélně (nebo vododrovně nebo svisle) 2/3, nášivka Ali v barvě taštičky	Nikl	197.50	293.38
005	005-05-01/0040	8595700111016	PÁŤA	Kosmetická taška	0040	A	ks	2	Vodorovně	9005	Černá			Stříbrná folie		Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Spodní část bez potisku, vrchní část přední strany se stříbrnou folií 2/3	Nikl	197.50	293.38
006	006-05-01/0001	8595700101635	PEPINO	Příruční taštička	0001	A	ks	1	 -	9010	Čistě bílá		 	 -	 -	Zdrhovadlo	Spirálové plast	170		9001	Krémová		Šité	Přední kapsa	Nýty - nikl	103.58	164.46
006	006-05-01/0002	8595700101642	PEPINO	Příruční taštička	0002	A	ks	1	 -	8001	Okrová hnědá		 	 -	 -	Zdrhovadlo	Spirálové plast	170		1014	Slonová kost		Šité	Přední kapsa	Nikl, staromosaz	103.58	164.46
006	006-05-01/0003	8595700101659	PEPINO	Příruční taštička	0003	A	ks	1	 -	8023	Hnědooranžová		 	 -	 -	Zdrhovadlo	Spirálové plast	170		3012	Červenobéžová		Šité	Přední kapsa	Nýty - nikl	103.58	164.46
006	006-05-01/0004	8595700101666	PEPINO	Příruční taštička	0004	A	ks	1	 -	9005	Černá		 	 -	 -	Zdrhovadlo	Spirálové plast	170		9005	Černá		Šité	Přední kapsa	Nýty - nikl	103.58	164.46
006	006-05-01/0005	8595700101673	PEPINO	Příruční taštička	0005	A	ks	1	 -	7035	Světle šedá		 	 -	 -	Zdrhovadlo	Spirálové plast	170		7035	Světle šedá		Šité	Přední kapsa	Nýty - nikl	103.58	164.46
006	006-05-01/0006	8595700101680	PEPINO	Příruční taštička	0006	A	ks	1	 -	8028	Zemní hnědá		 	 -	 -	Zdrhovadlo	Spirálové plast	170		8025	Světle hnědá		Šité	Přední kapsa	Nikl	103.58	164.46
006	006-05-01/0007	8595700101697	PEPINO	Příruční taštička	0007	A	ks	2	Svisle	7035	Světle šedá		9010	Čistě bílá		Zdrhovadlo	Spirálové plast	170		7035	Světle šedá		Šité	Středový šev	Nikl	85.20	152.89
006	006-05-01/0008	8595700101703	PEPINO	Příruční taštička	0008	A	ks	2	Svisle	9010	Čistě bílá		3003	Rubínová		Zdrhovadlo	Spirálové plast	170		9001	Krémová		Šité	Středový šev	Nikl	85.20	152.89
006	006-05-01/0009	8595700101710	PEPINO	Příruční taštička	0009	A	ks	2	Svisle	7035	Světle šedá		3004	Purpurově červená		Zdrhovadlo	Spirálové plast	170		7035	Světle šedá		Šité	Středový šev	Nikl	85.20	152.89
006	006-05-01/0010	8595700101727	PEPINO	Příruční taštička	0010	A	ks	2	Svisle	7035	Světle šedá		7005	Myší šedá		Zdrhovadlo	Spirálové plast	170		9001	Krémová		Šité	Přední kapsa - bílá	Nikl	103.58	164.46
006	006-05-01/0011	8595700101734	PEPINO	Příruční taštička	0011	A	ks	1	 -	8001	Okrová hnědá		 	 -	 -	Zdrhovadlo	Spirálové plast	170		1014	Slonová kost		Šité	Přední kapsa	Nýty - nikl	103.58	164.46
